Source,website,page_url,TRUE,FALSE
www.westernjournalism.com,florida.adl.org,1,0,1
www.westernjournalism.com,articles.washingtonpost.com,1,0,1
www.washingtonpost.com,www.vox.com,1,0,1
www.washingtonpost.com,www.thestar.com,1,0,1
www.washingtonpost.com,www.nationaljournal.com,1,0,1
www.washingtonpost.com,www.mysanantonio.com,1,0,1
www.washingtonpost.com,www.hrc.org,1,0,1
www.washingtonpost.com,dailysnark.com,1,0,1
www.washingtonpost.com,coed.com,1,0,1
www.washingtonpost.com,atheists.org,1,0,1
www.wakeupfromyourslumber.com,www.wakeupfromyourslumber.com,1,0,1
www.westernjournalism.com,www.glslcompactcouncil.org,1,0,1
www.wakeupfromyourslumber.com,www.sportbikes.net,1,0,1
www.wakeupfromyourslumber.com,www.blackloveisalive.com,1,0,1
www.snopes.com,www.texastribune.org,1,0,1
www.westernjournalism.com,www.greatlakeslaw.org,1,0,1
www.snopes.com,www.mystatesman.com,1,0,1
www.redflagnews.com,www.politifact.com,1,0,1
www.redflagnews.com,www.deathpenaltyinfo.org,1,0,1
www.westernjournalism.com,www.reuters.com,1,0,1
www.westernjournalism.com,www.sun-sentinel.com,1,0,1
www.redflagnews.com,www.cdc.gov,1,0,1
www.redflagnews.com,www.amnesty.org,1,0,1
www.redflagnews.com,ftp.cdc.gov,1,0,1
www.redflagnews.com,freedomoutpost.com,1,0,1
www.powerlineblog.com,www.powerlineblog.com,1,0,1
www.powerlineblog.com,pelosi.house.gov,1,0,1
www.politifact.com,www.wnyc.org,1,0,1
www.politifact.com,www.uspto.gov,1,0,1
www.politifact.com,www.theminorityreportblog.com,1,0,1
www.politifact.com,www.theatlantic.com,1,0,1
www.politifact.com,www.tcpalm.com,1,0,1
www.politifact.com,www.prnewswire.com,1,0,1
www.redflagnews.com,www.examiner.com,1,0,1
www.redflagnews.com,www.redflagnews.com,1,0,1
www.snopes.com,www.lbb.state.tx.us,1,0,1
www.religionmind.com,worldnewsdailyreport.com,1,0,1
www.snopes.com,drive.google.com,1,0,1
www.senate.gov,www.opensecrets.org,1,0,1
www.senate.gov,www.nytimes.com,1,0,1
www.senate.gov,www.mortgagebankers.org,1,0,1
www.senate.gov,www.cfr.org,1,0,1
www.senate.gov,pol.moveon.org,1,0,1
www.senate.gov,hdl.loc.gov,1,0,1
www.rushlimbaugh.com,www.rushlimbaugh.com,1,0,1
www.rushlimbaugh.com,www.nydailynews.com,1,0,1
www.westernjournalism.com,www.palmbeachpost.com,1,0,1
www.rushlimbaugh.com,swampland.blogs.time.com,1,0,1
www.rushlimbaugh.com,jumpinginpools.blogspot.com,1,0,1
www.rushlimbaugh.com,deepbackground.msnbc.msn.com,1,0,1
www.rushlimbaugh.com,blogs.villagevoice.com,1,0,1
www.religionmind.com,www.religionmind.com,1,0,1
www.mystatesman.com,object.cato.org,1,0,1
www.mystatesman.com,docs.google.com,1,0,1
www.fireandreamitchell.com,www.csmonitor.com,1,0,1
www.ilga.gov,capwiz.com,1,0,1
www.ilga.gov,www.npr.org,1,0,1
www.ilga.gov,www.jillstanek.com,1,0,1
www.youngcons.com,www.thegatewaypundit.com,1,1,0
www.ilga.gov,www.chicagotribune.com,1,0,1
www.ilga.gov,thomas.loc.gov,1,0,1
www.ilga.gov,frwebgate.access.gpo.gov,1,0,1
www.ilga.gov,fightthesmears.com,1,0,1
www.ilga.gov,bornalivetruth.org,1,0,1
www.ibdeditorials.com,blog.heritage.org,1,0,1
www.ibdeditorials.com,www.zogby.com,1,0,1
www.ibdeditorials.com,www.rasmussenreports.com,1,0,1
www.ibdeditorials.com,www.pollster.com,1,0,1
www.ibdeditorials.com,www.kff.org,1,0,1
www.youngcons.com,www.theguardian.com,1,0,1
www.ibdeditorials.com,ibdeditorials.com,1,0,1
www.ibdeditorials.com,frwebgate.access.gpo.gov,1,0,1
www.ilga.gov,www.nrlc.org,1,0,1
www.infowars.com,beforeitsnews.com,1,0,1
www.infowars.com,www.aclu.org,1,0,1
www.breitbart.com,www.senate.gov,1,0,1
www.jewsnews.co.il,www.frontpagemag.com,1,0,1
www.irs.gov,www.taxpolicycenter.org,1,0,1
www.irs.gov,www.senate.gov,1,0,1
www.irs.gov,www.opensecrets.org,1,0,1
www.irs.gov,www.irs.gov,1,0,1
www.irs.gov,www.federalreserve.gov,1,0,1
www.irs.gov,www.bankrate.com,1,0,1
www.infowars.com,www.whitehouse.gov,1,0,1
www.youngcons.com,www.state.gov,1,1,0
www.infowars.com,www.reuters.com,1,0,1
www.infowars.com,www.nbcnews.com,1,0,1
www.infowars.com,www.marketwatch.com,1,0,1
www.infowars.com,www.law.cornell.edu,1,0,1
www.youngcons.com,www.thefederalistpapers.org,1,1,0
www.infowars.com,www.allgov.com,1,0,1
www.ibdeditorials.com,crooksandliars.com,1,0,1
www.heritage.org,www.pewclimate.org,1,0,1
www.myfoxhouston.com,www.youtube.com,1,0,1
www.fireandreamitchell.com,www.washingtonpost.com,1,0,1
www.gao.gov,www.gao.gov,1,1,0
www.gao.gov,articles.ocregister.com,1,1,0
www.foxnews.com,www.snopes.com,1,0,1
www.foxnews.com,www.nytimes.com,1,0,1
www.flickr.com,www.taxfoundation.org,1,1,0
www.flickr.com,www.flickr.com,1,1,0
www.fireandreamitchell.com,www.whitehouse.gov,1,0,1
www.fireandreamitchell.com,www.usaspending.gov,1,0,1
www.heritage.org,www.eia.doe.gov,1,0,1
www.fireandreamitchell.com,www.usaid.gov,1,0,1
www.fireandreamitchell.com,www.prnewswire.com,1,0,1
www.fireandreamitchell.com,www.onevoicemovement.org,1,0,1
www.fireandreamitchell.com,www.ngo-monitor.org,1,0,1
www.fireandreamitchell.com,www.haaretz.com,1,0,1
www.fireandreamitchell.com,www.fireandreamitchell.com,1,0,1
www.fireandreamitchell.com,www.facebook.com,1,0,1
www.globalresearch.ca,america.aljazeera.com,1,0,1
www.globalresearch.ca,snowdenhoax.blogspot.com,1,0,1
www.globalresearch.ca,time.com,1,0,1
www.youngcons.com,www.washingtonpost.com,1,0,1
www.heritage.org,tonto.eia.doe.gov,1,0,1
www.heritage.org,blog.heritage.org,1,0,1
www.healthcaregeorgia.org,www.michellenunn.com,1,0,1
www.healthcaregeorgia.org,www.healthcaregeorgia.org,1,0,1
www.healthcaregeorgia.org,issuu.com,1,0,1
www.westernjournalism.com,www.coachisright.com,1,0,1
www.globalresearch.ca,www.wired.com,1,0,1
www.globalresearch.ca,www.un.org,1,0,1
www.globalresearch.ca,www.shalomlife.com,1,0,1
www.globalresearch.ca,www.presstv.ir,1,0,1
www.globalresearch.ca,www.motherjones.com,1,0,1
www.globalresearch.ca,www.irna.ir,1,0,1
www.youngcons.com,www.thejakartapost.com,1,1,0
www.globalresearch.ca,www.dailynewsegypt.com,1,0,1
www.globalresearch.ca,www.arabwestreport.info,1,0,1
www.jewsnews.co.il,www.iranianamericanpac.org,1,0,1
www.jewsnews.co.il,www.jewsnews.co.il,1,0,1
www.jewsnews.co.il,www.law.cornell.edu,1,0,1
www.miamiherald.com,www.palmbeachpost.com,1,0,1
www.motherjones.com,www.motherjones.com,1,0,1
www.motherjones.com,www.irs.gov,1,0,1
www.motherjones.com,www.infowars.com,1,0,1
www.motherjones.com,www.gpo.gov,1,0,1
www.motherjones.com,www.fas.org,1,0,1
www.motherjones.com,static.prisonplanet.com,1,0,1
www.youngcons.com,www.c-span.org,1,0,1
www.miamiherald.com,www.nbc-2.com,1,0,1
www.jewsnews.co.il,www.nbcnews.com,1,0,1
www.youngcons.com,www.hillaryclinton.com,1,0,1
www.youngcons.com,www.history.com,1,1,0
www.miamiherald.com,thinkprogress.org,1,0,1
www.lifenews.com,www.ofr.gov,1,0,1
www.lifenews.com,www.nationalrighttolifenews.org,1,0,1
www.lifenews.com,www.lifenews.com,1,0,1
www.lifenews.com,housedocs.house.gov,1,0,1
www.motherjones.com,www.snopes.com,1,0,1
www.motherjones.com,www.usatoday.com,1,0,1
www.motherjones.com,www.wnd.com,1,0,1
www.mrctv.org,lirs.org,1,1,0
www.myfoxhouston.com,www.time.com,1,0,1
www.myfoxhouston.com,www.nbc6.net,1,0,1
www.myfoxhouston.com,factcheck.barackobama.com,1,0,1
www.msnbc.msn.com,www.usatoday.com,1,0,1
www.msnbc.msn.com,www.msnbc.msn.com,1,0,1
www.msnbc.msn.com,www.bloomberg.com,1,0,1
www.msnbc.msn.com,blog.washingtonpost.com,1,0,1
www.mrctv.org,www.whitehouse.gov,1,1,0
www.mrctv.org,www.unicef.org,1,1,0
www.youngcons.com,www.amazon.com,1,1,0
www.mrctv.org,www.pewresearch.org,1,1,0
www.mrctv.org,www.ncsl.org,1,1,0
www.youngcons.com,www.americanthinker.com,1,1,0
www.mrctv.org,www.mrctv.org,1,1,0
www.mrctv.org,www.latimes.com,1,1,0
www.lifenews.com,dhhs.gov,1,0,1
www.lifenews.com,daily.decisionhealth.com,1,0,1
www.learnprogress.org,www.whitehouse.gov,1,0,1
www.latimes.com,www.gao.gov,1,0,1
www.latimes.com,www.fbi.gov,1,0,1
www.latimes.com,www.fas.org,1,0,1
www.youngcons.com,www.politifact.com,1,0,1
www.latimes.com,www.californiahealthline.org,1,0,1
www.latimes.com,www.breitbart.com,1,0,1
www.latimes.com,www.bloomberg.com,1,0,1
www.latimes.com,m.snopes.com,1,0,1
www.latimes.com,hotair.com,1,0,1
www.latimes.com,downtrend.com,1,0,1
www.latimes.com,conservativetribune.com,1,0,1
www.jsonline.com,www.politifact.com,1,0,1
www.jsonline.com,www.jsonline.com,1,0,1
www.jsonline.com,www.bea.gov,1,0,1
www.johnmccain.com,www.msnbc.msn.com,1,0,1
www.johnmccain.com,www.johnmccain.com,1,0,1
www.latimes.com,www.forbes.com,1,0,1
www.latimes.com,www.latimes.com,1,0,1
www.learnprogress.org,www.theguardian.com,1,0,1
www.latimes.com,www.ncjrs.gov,1,0,1
www.learnprogress.org,www.reuters.com,1,0,1
www.learnprogress.org,www.politico.com,1,0,1
www.learnprogress.org,www.learnprogress.org,1,0,1
www.learnprogress.org,www.latimes.com,1,0,1
www.learnprogress.org,www.donaldjtrump.com,1,0,1
www.learnprogress.org,www.dallasnews.com,1,0,1
www.youngcons.com,www.pewforum.org,1,1,0
www.learnprogress.org,thehill.com,1,0,1
www.learnprogress.org,abcnews.go.com,1,0,1
www.lcv.org,www.rep.org,1,0,1
www.lcv.org,www.lcv.org,1,0,1
www.latimes.com,www.zerohedge.com,1,0,1
www.latimes.com,www.ssa.gov,1,0,1
www.latimes.com,www.politifact.com,1,0,1
www.latimes.com,www.npr.org,1,0,1
www.globalresearch.ca,www.wnd.com,1,0,1
100percentfedup.com,100percentfedup.com,1,0,1
www.breitbart.com,www.rubio.senate.gov,1,0,1
floridanewsflash.com,www.justice.gov,1,0,1
freedomdaily.com,freedomdaily.com,1,0,1
freedomdaily.com,documents-dds-ny.un.org,1,0,1
freedomdaily.com,conservativedailypost.com,1,0,1
floridanewsflash.com,www.wfla.com,1,0,1
floridanewsflash.com,www.washingtonpost.com,1,0,1
floridanewsflash.com,www.scribd.com,1,0,1
floridanewsflash.com,www.rnrfonline.com,1,0,1
floridanewsflash.com,www.motherjones.com,1,0,1
floridanewsflash.com,www.goupstate.com,1,0,1
notallowedto.com,notallowedto.com,1,0,1
floridanewsflash.com,www.foxcarolina.com,1,0,1
floridanewsflash.com,www.forbes.com,1,0,1
floridanewsflash.com,www.fdic.gov,1,0,1
floridanewsflash.com,www.facebook.com,1,0,1
floridanewsflash.com,newsroom.suntrust.com,1,0,1
floridanewsflash.com,mediamatters.org,1,0,1
floridanewsflash.com,floridanewsflash.com,1,0,1
floridanewsflash.com,fdic.gov,1,0,1
freedomdaily.com,www.politifact.com,1,0,1
freedomdaily.com,www.upi.com,1,0,1
freedomdaily.com,www.washingtonpost.com,1,0,1
freepatriot.org,archive.greenbaypressgazette.com,1,0,1
groobiecat.blogspot.com,www.bls.gov,1,1,0
groobiecat.blogspot.com,groobiecat.blogspot.com,1,1,0
good-times.webshots.com,www.dailykos.com,1,0,1
good-times.webshots.com,good-times.webshots.com,1,0,1
frwebgate.access.gpo.gov,www.transgenderlaw.org,1,0,1
frwebgate.access.gpo.gov,www.frc.org,1,0,1
frwebgate.access.gpo.gov,www.chronwatch-america.com,1,0,1
frwebgate.access.gpo.gov,www.americanprogress.org,1,0,1
frwebgate.access.gpo.gov,www.ama-assn.org,1,0,1
frwebgate.access.gpo.gov,help.senate.gov,1,0,1
frwebgate.access.gpo.gov,frwebgate.access.gpo.gov,1,0,1
freepatriot.org,www.rightwingnews.com,1,0,1
freepatriot.org,www.judicialwatch.org,1,0,1
freepatriot.org,www.eeoc.gov,1,0,1
freepatriot.org,freepatriot.org,1,0,1
freepatriot.org,foxnewsinsider.com,1,0,1
freepatriot.org,dailycaller.com,1,0,1
floridanewsflash.com,dealbook.nytimes.com,1,0,1
floridanewsflash.com,dailycaller.com,1,0,1
floridanewsflash.com,blogs.wsj.com,1,0,1
donaldtrumppotus45.com,www.whitehouse.gov,1,0,1
donaldtrumppotus45.com,www.mcclatchydc.com,1,0,1
donaldtrumppotus45.com,www.hollywoodreporter.com,1,0,1
donaldtrumppotus45.com,www.breitbart.com,1,0,1
donaldtrumppotus45.com,thehill.com,1,0,1
donaldtrumppotus45.com,donaldtrumppotus45.com,1,0,1
docs.google.com,www.youtube.com,1,0,1
docs.google.com,www.politifact.com,1,0,1
docs.google.com,www.philly.com,1,0,1
docs.google.com,www.pbs.org,1,0,1
docs.google.com,www.nytimes.com,1,0,1
docs.google.com,www.npr.org,1,0,1
docs.google.com,www.lifezette.com,1,0,1
docs.google.com,www.hughhewitt.com,1,0,1
docs.google.com,trailblazersblog.dallasnews.com,1,0,1
docs.google.com,media.philly.com,1,0,1
docs.google.com,fivethirtyeight.com,1,0,1
docs.google.com,espn.go.com,1,0,1
donaldtrumppotus45.com,www.washingtonpost.com,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,fbcdn-sphotos-e-a.akamaihd.net,1,0,1
flashnewscorner.com,www.politifact.com,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,gwpapers.virginia.edu,1,0,1
flashnewscorner.com,thelastlineofdefense.org,1,0,1
flashnewscorner.com,flashnewscorner.com,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,www.telegraph.co.uk,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,www.nature.com,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,web.stanford.edu,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,web.archive.org,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,message.snopes.com,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,issues.org,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,fbcdn-sphotos-h-a.akamaihd.net,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,democrats.energycommerce.house.gov,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,content.time.com,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.washingtonpost.com,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.politifact.com,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.mountvernon.org,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.history.army.mil,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.foxnews.com,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,press-pubs.uchicago.edu,1,0,1
groobiecat.blogspot.com,www.cbo.gov,1,1,0
groobiecat.blogspot.com,www.marketwatch.com,1,1,0
groobiecat.blogspot.com,www.mittromney.com,1,1,0
nationalreport.net,visiontoamerica.com,1,0,1
nationalreport.net,mayor.dc.gov,1,0,1
nationalreport.net,gopthedailydose.com,1,0,1
nation.foxnews.com,www.politico.com,1,0,1
nation.foxnews.com,www.nytimes.com,1,0,1
nation.foxnews.com,www.nexis.com,1,0,1
nation.foxnews.com,www.nbcnews.com,1,0,1
nation.foxnews.com,www.mediaite.com,1,0,1
nation.foxnews.com,www.cnn.com,1,0,1
nation.foxnews.com,thehill.com,1,0,1
nation.foxnews.com,thecaucus.blogs.nytimes.com,1,0,1
nation.foxnews.com,nation.foxnews.com,1,0,1
nation.foxnews.com,articles.latimes.com,1,0,1
nahadaily.com,www.snopes.com,1,0,1
nahadaily.com,www.foxnews.com,1,0,1
nahadaily.com,nahadaily.com,1,0,1
moneymorning.com,www.youtube.com,1,0,1
moneymorning.com,www.weeklystandard.com,1,0,1
nationalreport.net,minutemennews.com,1,0,1
nationalreport.net,www.muslimsinamerica.org,1,0,1
moneymorning.com,www.bloomberg.com,1,0,1
nationalreport.net,www.politifact.com,1,0,1
newsleak.co,www.wsj.com,1,0,1
newsleak.co,newsleak.co,1,0,1
newsleak.co,nationalreport.net,1,0,1
newsleak.co,money.cnn.com,1,0,1
newsleak.co,corporate.target.com,1,0,1
newsexaminer.net,www.washingtonpost.com,1,0,1
newsexaminer.net,www.vtd.uscourts.gov,1,0,1
newsexaminer.net,www.pridecentervt.org,1,0,1
newsexaminer.net,www.ibtimes.co.uk,1,0,1
newsexaminer.net,proctorvermont.com,1,0,1
newsexaminer.net,nbc.com.co,1,0,1
newsexaminer.net,m.snopes.com,1,0,1
newsexaminer.net,abcnews.com.co,1,0,1
newsdaily12.com,16wmpo.com,1,0,1
newcenturytimes.com,samjohnson.house.gov,1,0,1
newcenturytimes.com,newcenturytimes.com,1,0,1
nationalreport.net,www.teapartynation.com,1,0,1
moneymorning.com,www.politico.com,1,0,1
moneymorning.com,online.wsj.com,1,0,1
hdl.loc.gov,billingsgazette.com,1,0,1
jesus-loves-you.org,www.websterpresby.org,1,0,1
jesus-loves-you.org,www.ericmetaxas.com,1,0,1
jesus-loves-you.org,www.dailymail.co.uk,1,0,1
jesus-loves-you.org,www.cnn.com,1,0,1
jesus-loves-you.org,swampland.time.com,1,0,1
jesus-loves-you.org,newsweek.washingtonpost.com,1,0,1
jesus-loves-you.org,jesus-loves-you.org,1,0,1
jesus-loves-you.org,history.nasa.gov,1,0,1
hdl.loc.gov,www.usatoday.com,1,0,1
hdl.loc.gov,www.nytimes.com,1,0,1
hdl.loc.gov,www.mcclatchydc.com,1,0,1
hdl.loc.gov,www.grist.org,1,0,1
hdl.loc.gov,www.gardenresearch.com,1,0,1
hdl.loc.gov,www.cspinet.org,1,0,1
hdl.loc.gov,www.cdc.gov,1,0,1
hdl.loc.gov,www.cbo.gov,1,0,1
hdl.loc.gov,tester.senate.gov,1,0,1
hdl.loc.gov,hdl.loc.gov,1,0,1
jesus-loves-you.org,www.imdb.com,1,0,1
jesus-loves-you.org,www.youtube.com,1,0,1
moneymorning.com,newsbusters.org,1,0,1
justicegazette.org,elections.cdn.sos.ca.gov,1,0,1
moneymorning.com,moneymorning.com,1,0,1
media.journalinteractive.com,www.widogrescue.com,1,0,1
media.journalinteractive.com,www.jsonline.com,1,0,1
media.journalinteractive.com,secure2.convio.net,1,0,1
majorthoughts.com,www.yelp.com,1,0,1
majorthoughts.com,majorthoughts.com,1,0,1
majorthoughts.com,gummypost.com,1,0,1
majorthoughts.com,archive.is,1,0,1
ladylibertysnews.com,www.youtube.com,1,0,1
ladylibertysnews.com,www.theaustralian.com.au,1,0,1
ladylibertysnews.com,www.smh.com.au,1,0,1
ladylibertysnews.com,ladylibertysnews.com,1,0,1
justicegazette.org,www.snopes.com,1,0,1
justicegazette.org,www.sacbee.com,1,0,1
justicegazette.org,www.latimes.com,1,0,1
justicegazette.org,www.field.com,1,0,1
justicegazette.org,justicegazette.org,1,0,1
docs.google.com,drive.google.com,1,0,1
docs.google.com,documents.latimes.com,1,0,1
docs.google.com,bigstory.ap.org,1,0,1
biology.clc.uc.edu,www.sciencedaily.com,1,0,1
biology.clc.uc.edu,online.wsj.com,1,0,1
biology.clc.uc.edu,biology.clc.uc.edu,1,0,1
biology.clc.uc.edu,article.nationalreview.com,1,0,1
associatedmediacoverage.com,www.snopes.com,1,0,1
associatedmediacoverage.com,whois.icann.org,1,0,1
associatedmediacoverage.com,associatedmediacoverage.com,1,0,1
archive.org,www.votehemp.com,1,0,1
archive.org,www.uky.edu,1,0,1
archive.org,www.uclalawreview.org,1,0,1
archive.org,www.jackherer.com,1,0,1
archive.org,www.denverpost.com,1,0,1
archive.org,archive.org,1,0,1
amposts.com,www.insidethemagic.net,1,0,1
amposts.com,www.businessinsider.com,1,0,1
amposts.com,twitter.com,1,0,1
amposts.com,amposts.com,1,0,1
americannews.com,www.politico.com,1,0,1
biology.clc.uc.edu,www.newscientist.com,1,0,1
biology.clc.uc.edu,yosemite.epa.gov,1,0,1
americannews.com,kaiserhealthnews.org,1,0,1
blogs.browardpalmbeach.com,blogs.browardpalmbeach.com,1,0,1
cannasos.com,www.thedailybeast.com,1,0,1
cannasos.com,www.satiratribune.com,1,0,1
cannasos.com,www.presidency.ucsb.edu,1,0,1
cannasos.com,www.politico.com,1,0,1
cannasos.com,www.businessinsider.com,1,0,1
cannasos.com,thehill.com,1,0,1
cannasos.com,cannasos.com,1,0,1
buzzfeedusa.com,www.washingtonpost.com,1,0,1
buzzfeedusa.com,fas.org,1,0,1
buzzfeedusa.com,buzzfeedusa.com,1,0,1
blogs.tampabay.com,www.americablog.com,1,0,1
blogs.tampabay.com,blogs.tampabay.com,1,0,1
blogs.browardpalmbeach.com,www.weeklystandard.com,1,0,1
blogs.browardpalmbeach.com,www.washingtonpost.com,1,0,1
blogs.browardpalmbeach.com,www.politico.com,1,0,1
blogs.browardpalmbeach.com,www.miamiherald.com,1,0,1
blogs.browardpalmbeach.com,www.law.cornell.edu,1,0,1
americannews.com,www.imdb.com,1,0,1
americannews.com,empirenews.net,1,0,1
clatl.com,clatl.com,1,1,0
abcnews.com.co,www.cbsnews.com,1,0,1
70news.wordpress.com,www.washingtonpost.com,1,0,1
70news.wordpress.com,www.pbs.org,1,0,1
70news.wordpress.com,www.businessinsider.com,1,0,1
70news.wordpress.com,edition.cnn.com,1,0,1
70news.wordpress.com,docs.google.com,1,0,1
70news.wordpress.com,70news.wordpress.com,1,0,1
100percentfedup.com,www.youtube.com,1,0,1
100percentfedup.com,www.washingtonpost.com,1,0,1
100percentfedup.com,www.usatoday.com,1,0,1
100percentfedup.com,www.theblaze.com,1,0,1
100percentfedup.com,www.snopes.com,1,0,1
100percentfedup.com,www.politico.com,1,0,1
100percentfedup.com,www.nbcnews.com,1,0,1
100percentfedup.com,www.miamiherald.com,1,0,1
100percentfedup.com,www.facebook.com,1,0,1
100percentfedup.com,www.dailywire.com,1,0,1
100percentfedup.com,www.cnn.com,1,0,1
abcnews.com.co,abcnews.com.co,1,0,1
abcnews.com.co,www.snopes.com,1,0,1
americannews.com,abcnews.go.com,1,0,1
abcnews.go.com,blogs.abcnews.com,1,0,1
alaskareport.com,www.usatoday.com,1,0,1
alaskareport.com,www.huffingtonpost.com,1,0,1
alaskareport.com,www.frontiersman.com,1,0,1
alaskareport.com,www.cityofwasilla.com,1,0,1
alaskareport.com,alaskareport.com,1,0,1
abcnews.go.com,www.whitehouse.gov,1,0,1
abcnews.go.com,www.washingtonpost.com,1,0,1
abcnews.go.com,www.thecypresstimes.com,1,0,1
abcnews.go.com,www.recovery.gov,1,0,1
abcnews.go.com,www.powerlineblog.com,1,0,1
abcnews.go.com,www.nytimes.com,1,0,1
abcnews.go.com,www.nps.gov,1,0,1
abcnews.go.com,www.historians.org,1,0,1
abcnews.go.com,www.hialeahhousing.org,1,0,1
abcnews.go.com,www.foxnews.com,1,0,1
abcnews.go.com,voices.washingtonpost.com,1,0,1
abcnews.go.com,s3.amazonaws.com,1,0,1
clatl.com,blogs.ajc.com,1,1,0
clatl.com,firedoglake.com,1,1,0
departedmedia.com,www.cnbc.com,1,0,1
dailycaller.com,www.ncbi.nlm.nih.gov,1,0,1
dailycaller.com,www.fip.org,1,0,1
dailycaller.com,www.fiercepharma.com,1,0,1
dailycaller.com,www.fdanews.com,1,0,1
dailycaller.com,www.documentcloud.org,1,0,1
dailycaller.com,www.breitbart.com,1,0,1
dailycaller.com,www.bdlive.co.za,1,0,1
dailycaller.com,www.asianscientist.com,1,0,1
dailycaller.com,webarchive.nationalarchives.gov.uk,1,0,1
dailycaller.com,thehill.com,1,0,1
dailycaller.com,images.politico.com,1,0,1
dailycaller.com,freepdfhosting.com,1,0,1
dailycaller.com,fortune.com,1,0,1
dailycaller.com,abcnews.go.com,1,0,1
dailycaller.com,2006-2009.pepfar.gov,1,0,1
cpc.grijalva.house.gov,www.thewallstreetshuffle.com,1,0,1
cpc.grijalva.house.gov,sovereigncitizens.org,1,0,1
cpc.grijalva.house.gov,cpc.grijalva.house.gov,1,0,1
dailycaller.com,www.justice.gov,1,0,1
dailycaller.com,www.opencongress.org,1,0,1
constitution.com,nytlive.nytimes.com,1,0,1
dailycaller.com,www.politico.com,1,0,1
departedmedia.com,twitter.com,1,0,1
departedmedia.com,news.stanford.edu,1,0,1
departedmedia.com,departedmedia.com,1,0,1
data.bls.gov,www.politifact.com,1,0,1
data.bls.gov,www.bls.gov,1,0,1
data.bls.gov,nces.ed.gov,1,0,1
data.bls.gov,data.bls.gov,1,0,1
dailyleak.org,www.politifact.com,1,0,1
dailyleak.org,www.obpa.usda.gov,1,0,1
dailyleak.org,gardner.house.gov,1,0,1
dailycaller.com,www.who.int,1,0,1
dailycaller.com,www.unitaid.eu,1,0,1
dailycaller.com,www.unionleader.com,1,0,1
dailycaller.com,www.treasury.gov,1,0,1
dailycaller.com,www.shaheen.senate.gov,1,0,1
dailycaller.com,www.schumer.senate.gov,1,0,1
dailycaller.com,www.politifact.com,1,0,1
constitution.com,www.trueactivist.com,1,0,1
constitution.com,constitution.com,1,0,1
clatl.com,tpmdc.talkingpointsmemo.com,1,1,0
cnsnews.com,www.healthcare.gov,1,0,1
cnnews3.com,www.washingtonpost.com,1,0,1
cnnews3.com,www.philstar.com,1,0,1
cnnews3.com,www.newyorker.com,1,0,1
cnnews3.com,www.manilatimes.net,1,0,1
cnnews3.com,www.cdc.gov,1,0,1
cnnews3.com,tmzworldnews.com,1,0,1
cnnews3.com,news4ktla.com,1,0,1
cnnews3.com,cnnews3.com,1,0,1
cnnews3.com,buzzsouthafrica.com,1,0,1
clatl.com,www.whitehouse.gov,1,1,0
clatl.com,www.thepostemail.com,1,1,0
clatl.com,www.starkreports.com,1,1,0
clatl.com,www.slate.com,1,1,0
clatl.com,www.politifact.com,1,1,0
clatl.com,www.onlineathens.com,1,1,0
clatl.com,www.foxnews.com,1,1,0
clatl.com,www.factcheck.org,1,1,0
cnsnews.com,cnsnews.com,1,0,1
cnsnews.com,www.hrsa.gov,1,0,1
conservativetribune.com,www.washingtontimes.com,1,0,1
conservativeactionalerts.com,conservativeactionalerts.com,1,0,1
conservativetribune.com,www.americanactionforum.org,1,0,1
conservativetribune.com,regrodeo.com,1,0,1
conservativefrontline.com,www.snopes.com,1,0,1
conservativefrontline.com,www.politifact.com,1,0,1
conservativefrontline.com,nationalreport.net,1,0,1
conservativefrontline.com,conservativefrontline.com,1,0,1
conservativeflashnews.com,www.tmz.com,1,0,1
conservativeflashnews.com,www.politifact.com,1,0,1
conservativeflashnews.com,thelastlineofdefense.org,1,0,1
conservativeflashnews.com,conservativeflashnews.com,1,0,1
conservativedailypost.com,www.thedailybeast.com,1,0,1
conservativedailypost.com,www.sun-sentinel.com,1,0,1
conservativedailypost.com,www.foxnews.com,1,0,1
conservativedailypost.com,nypost.com,1,0,1
conservativedailypost.com,gawker.com,1,0,1
conservativedailypost.com,conservativedailypost.com,1,0,1
conservativeactionalerts.com,www.migrationpolicy.org,1,0,1
notallowedto.com,fox59.com,1,0,1
notallowedto.com,worldnewsdailyreport.com,1,0,1
www.breitbart.com,www.politifact.com,1,0,1
undergroundnewsreport.com,www.politifact.com,1,0,1
