Source,Destination,Monday,Elections,Military,Thursday,Religion,Friday,Saturday,TRUE,History,Tuesday,Wednesday,Sunday,page_url,Health Care,FALSE,jaccard_coeff_connection,Neighbor_connection,jaccard_coeff_common_destination,Neighbor_common_destination,jaccard_coeff_common_source,Neighbor_common_source,SourceSite_outdeg_real,DestSite_outdeg_real,SourceSite_outdeg_fake,DestSite_outdeg_fake,SourceSite_indeg_fake,DestSite_indeg_fake,DestSite_indeg_real,SourceSite_indeg_real,mutuality_ind,MedianPolarityScore,Label
www.facebook.com,www.globalsecurity.org,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,0.0,0
good-times.webshots.com,www.opencongress.org,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,3,0,0.0,0.0,0.0,0
www.mrctv.org,www.uscis.gov,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0.0,0,0.0,0,0.0,0,16,0.0,0,0.0,0.0,2,2,0.0,0.0,0.4215,1
www.facebook.com,web.archive.org,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,5,0,1.0,0.0,-0.27345,0
archive.org,hemphoax.org,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,2,0,0.0,0.0,-0.5106,0
floridanewsflash.com,www.washingtontimes.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,30,0.0,0.0,4,1,0.0,0.0,-0.2263,0
floridanewsflash.com,www.wsj.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,30,0.0,0.0,3,0,0.0,0.0,-0.2263,0
twitter.com,www.ons.gov.uk,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,18,0.0,32,0.0,12.0,2,0,0.0,0.0,-0.2732,0
www.youtube.com,static.politifact.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,2,0,2.0,0.0,0.0,0
freedomdaily.com,www.ohchr.org,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,2,0,0.0,0.0,-0.1027,0
www.mystatesman.com,www.uscis.gov,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,1.0,2,2,0.0,0.0,-0.5574,0
www.facebook.com,www.huffingtonpost.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,11,0,1.0,0.0,-0.2787,0
thetrumpmedia.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,12,10.0,0.0,35,0,0.0,0.0,-0.5984,0
www.facebook.com,www.gunpolicy.org,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,-0.27755,0
twitter.com,www.cms.gov,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,18,0.0,32,0.0,12.0,3,2,0.0,0.0,0.4939,1
freepatriot.org,media.jrn.com,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,2,0,0.0,0.0,-0.2732,0
www.facebook.com,www.huduser.org,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,2,1.0,0.0,-0.29600000000000004,1
scontent.xx.fbcdn.net,maplight.org,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,4,0.0,0,0.0,0.0,0,2,0.0,0.0,-0.1779,1
twitter.com,www.cbo.gov,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,18,0.0,32,0.0,12.0,8,3,0.0,0.0,0.4939,1
twitter.com,www.c-span.org,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,18,0.0,32,0.0,12.0,3,0,0.0,0.0,-0.4767,0
twitter.com,www.brookings.edu,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,18,0.0,32,0.0,12.0,2,0,0.0,0.0,-0.5106,0
www.msnbc.msn.com,www.johnmccain.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,5,1.0,2.0,4,0,0.0,1.0,0.1531,0
www.facebook.com,www.documentcloud.org,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.0189873417721519,3,0.006711409395973154,1,0.0,0,30,0.0,225,7.0,10.0,14,0,1.0,0.0,0.1779,0
sovereigncitizens.org,sovereignty.net,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,3.0,2,0,0.0,0.0,0.0,0
www.redflagnews.com,www.cms.gov,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,3,2,0.0,0.0,0.0,0
alaskareport.com,www.legis.state.ak.us,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,2,0,0.0,0.0,-0.8909999999999999,0
abcnews.go.com,www.propublica.org,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,15,0.0,6.0,2,0,0.0,0.0,0.5859,0
www.youtube.com,www.tampabay.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,5,0,2.0,0.0,0.4052,0
www.dailymail.co.uk,twitter.com,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.025,1,0.03125,1,0.0,0,0,18.0,7,32.0,2.0,12,0,0.0,1.0,0.0,0
www.facebook.com,www.whitehouse.gov,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.012345679012345678,2,0.0,0,0.13333333333333333,2,30,0.0,225,0.0,10.0,23,5,1.0,0.0,-0.2787,0
www.youtube.com,faculty.washington.edu,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,2,0,2.0,0.0,0.4052,0
www.fireandreamitchell.com,www.state.gov,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.038461538461538464,1,0.0,0,0.0,0,0,0.0,26,0.0,1.0,3,6,0.0,0.0,0.0,0
clatl.com,www.youtube.com,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,13,3.0,0,43.0,0.0,23,2,0.0,0.0,-0.5267,1
www.beliefnet.com,www.politifact.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,12,35.0,0.0,75,7,0.0,0.0,-0.5106,0
www.snopes.com,docs.google.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.06666666666666668,3,0.05263157894736842,1,0.037037037037037035,1,0,0.0,6,15.0,33.0,11,3,1.0,0.0,-0.6908,0
www.youtube.com,www.pewhispanic.org,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.02127659574468085,1,0.0,0,0.0625,1,3,0.0,43,0.0,23.0,4,0,2.0,0.0,0.4052,0
sovereigncitizens.org,www.politifact.com,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.02666666666666667,2,0.04878048780487805,2,0.0,0,0,0.0,18,35.0,3.0,75,7,0.0,1.0,0.0,0
www.vanityfair.com,espnmediazone.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,4,0.0,1.0,2,0,0.0,0.0,0.29600000000000004,0
www.rushlimbaugh.com,pajamasmedia.com,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,10,0.0,1.0,2,0,0.0,0.0,-0.3612,0
politicot.com,www.politifact.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,6,35.0,0.0,75,7,0.0,0.0,-0.7906,0
www.globalresearch.ca,www.infowars.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.03571428571428571,1,0.0,0,0.0,0,0,0.0,19,21.0,0.0,3,0,0.0,0.0,0.6369,0
politicot.com,www.cnn.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,19,0,0.0,0.0,-0.7906,0
www.documentcloud.org,www.miamiherald.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.06666666666666668,1,0.1111111111111111,1,0.0,0,0,0.0,7,10.0,14.0,5,0,0.0,1.0,0.0,0
www.documentcloud.org,www.politifact.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.05797101449275361,4,0.029411764705882356,1,0.10810810810810813,4,0,0.0,7,35.0,14.0,75,7,0.0,0.0,0.0,0
www.globalresearch.ca,www.politifact.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.01282051282051282,1,0.0,0,0.0,0,0,0.0,19,35.0,0.0,75,7,0.0,0.0,0.6369,0
peacemoonbeam.typepad.com,answers.yahoo.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,2,0,0.0,0.0,-0.5423,0
sovereigncitizens.org,cpc.grijalva.house.gov,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.14285714285714285,2,0.07142857142857142,1,0.3333333333333333,1,0,0.0,18,2.0,3.0,4,0,0.0,1.0,0.0,0
cannasos.com,www.nbcnews.com,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,10,0,0.0,0.0,0.0,0
uspoln.com,politicops.com,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,2,0,0.0,0.0,-0.7051499999999999,0
www.breitbart.com,www.snopes.com,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,17,6.0,5.0,33,1,0.0,0.0,0.0,0
smag31.com,www.ncbi.nlm.nih.gov,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,3,0,0.0,0.0,-0.5994,0
usapoliticszone.com,www.politifact.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,9,35.0,0.0,75,7,0.0,0.0,0.0,0
www.westernjournalism.com,fl.cair.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,16,0.0,0.0,2,0,0.0,0.0,-0.29600000000000004,0
www.aclu.org,www.wired.com,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,6,0.0,2.0,5,1,0.0,0.0,0.4215,0
www.examiner.com,www.scstatehouse.gov,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,18,0.0,1.0,2,0,1.0,0.0,-0.2732,0
www.ibdeditorials.com,www.washingtonpost.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,10,10.0,0.0,35,0,0.0,0.0,0.0,0
www.politifact.com,www.slcelections.com,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,35,0.0,75.0,2,0,7.0,0.0,0.0,0
realtimepolitics.com,www.snopes.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,5,6.0,0.0,33,1,0.0,0.0,-0.6940000000000001,0
www.facebook.com,www.unodc.org,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,-0.27755,0
www.fireandreamitchell.com,www.fas.org,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.038461538461538464,1,0.0,0,0.0,0,0,0.0,26,0.0,1.0,7,0,0.0,0.0,0.0,0
www.theverge.com,twitter.com,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,18.0,6,32.0,0.0,12,0,0.0,0.0,-0.34,0
www.politifact.com,www.thewallstreetshuffle.com,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0.030769230769230767,2,0.0,0,0.02631578947368421,1,0,0.0,35,0.0,75.0,4,0,7.0,0.0,0.0,0
dailycaller.com,www.fda.gov,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,39,0.0,3.0,3,1,0.0,0.0,0.0,0
www.beliefnet.com,www.forbes.com,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,9,0,0.0,0.0,-0.5106,0
www.fireandreamitchell.com,www.foxnews.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.030303030303030307,1,0.0,0,0.0,0,0,0.0,26,2.0,1.0,11,1,0.0,0.0,0.0,0
www.washingtonpost.com,docs.google.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.07407407407407407,4,0.0,0,0.0625,2,0,0.0,10,15.0,35.0,11,3,0.0,0.0,-0.29600000000000004,0
conservativeactionalerts.com,thomas.loc.gov,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,4,0,0.0,0.0,-0.2185,0
www.charismanews.com,www.snopes.com,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0.0,0,0.0,0,0.0,0,0,0.0,4,6.0,0.0,33,1,0.0,0.0,0.0,0
www.fbo.gov,www.govexec.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.fbo.gov,www.defense.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.fbo.gov,www.dodbuzz.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.fbo.gov,www.wired.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,5,1,0.0,0.0,0.0,0
www.facebook.com,www.hcfama.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.fbo.gov,www.jointbasemdl.af.mil,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.fireandreamitchell.com,research.ku.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,26,0.0,1.0,1,0,0.0,0.0,0.0,0
www.fireandreamitchell.com,polititainment.net,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,26,0.0,1.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.eia.gov,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.25,0
www.youtube.com,votevets.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.2732,0
www.youtube.com,thelastword.msnbc.msn.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,0,1,2.0,0.0,-0.5574,1
www.facebook.com,www.fairvote.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.1779,0
www.facebook.com,www.fao.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.7096,0
www.fireandreamitchell.com,ncgg.princeton.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,26,0.0,1.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.floridanewsgrio.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.1779,0
www.fireandreamitchell.com,issuu.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,26,0.0,1.0,2,0,0.0,0.0,0.0,0
www.youtube.com,88.80.13.160.nyud.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,0.0,0
www.fireandreamitchell.com,content.time.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,26,0.0,1.0,3,0,0.0,0.0,0.0,0
www.facebook.com,www.foreignassistance.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.5574,0
www.facebook.com,www.foxnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.031446540880503145,5,0.013793103448275862,2,0.13333333333333333,2,30,0.0,225,2.0,10.0,11,1,1.0,0.0,0.3612,0
www.facebook.com,www.icrc.org,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,-0.5719,1
www.facebook.com,www.ft.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.0788,0
www.fbo.gov,www.stripes.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.genealogybank.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.128,0
www.fbo.gov,www.nytimes.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,24,3,0.0,0.0,0.0,0
www.fbo.gov,www.nationalreview.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.fbo.gov,www.nafjobs.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.gpo.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,6,0,1.0,0.0,-0.0772,0
www.facebook.com,www.gq.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.2732,0
www.youtube.com,cfns.us,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.4588,0
www.facebook.com,www.stateofworkingamerica.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.2023,0
www.fbo.gov,www.afclubs.net,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.youtube.com,switchboard.nrdc.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.2732,0
www.facebook.com,www.philadelphiaweekly.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.2732,0
www.facebook.com,www.vanityfair.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0064516129032258064,1,0.006802721088435374,1,0.0,0,30,0.0,225,4.0,10.0,1,0,1.0,0.0,-0.0788,0
www.youtube.com,online.wsj.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.04166666666666666,2,0.0,0,0.1176470588235294,2,3,0.0,43,0.0,23.0,5,0,2.0,0.0,0.4052,0
www.facebook.com,www.usnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.usatoday.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.01910828025477707,3,0.0,0,0.06666666666666668,1,30,0.0,225,0.0,10.0,8,0,1.0,0.0,0.0,0
www.facebook.com,www.presidency.ucsb.edu,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,3,1,1.0,0.0,0.5574,1
www.facebook.com,www.usaid.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.006493506493506494,1,0.0,0,0.1,1,30,0.0,225,0.0,10.0,5,0,1.0,0.0,-0.5574,0
www.facebook.com,www.urbn.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.2732,0
www.facebook.com,www.ratical.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.remappingdebate.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,0.0,1
www.youtube.com,my.democrats.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.2732,0
www.facebook.com,www.rubio.senate.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,6,0,1.0,0.0,0.1779,0
www.facebook.com,www.urban.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.upworthy.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.3612,0
www.facebook.com,www.salon.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.seiu.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.8555,0
www.facebook.com,www.un-kampagne.de,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.7096,0
www.youtube.com,historytextbooks.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,-0.4588,0
www.youtube.com,hawaii.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,3,0.0,43,0.0,23.0,1,0,2.0,0.0,0.0,0
www.facebook.com,www.thedailybeast.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,4,0,1.0,0.0,0.0,0
www.facebook.com,www.statbank.dk,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,0,1,1.0,0.0,0.0,1
www.facebook.com,www.taxpolicycenter.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,0.0,0
www.facebook.com,www.state.gov,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.00641025641025641,1,0.0,0,0.1111111111111111,1,30,0.0,225,0.0,10.0,3,6,1.0,0.0,-0.5719,1
www.facebook.com,www.wfp.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.7096,0
www.facebook.com,www.wired.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,5,1,1.0,0.0,-0.5719,1
www.youtube.com,pol.moveon.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0196078431372549,1,0.028571428571428567,1,0.0,0,3,0.0,43,5.0,23.0,2,0,2.0,1.0,0.3182,0
www.fbo.gov,articles.cnn.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.jsonline.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.006369426751592357,1,0.00684931506849315,1,0.0,0,30,0.0,225,2.0,10.0,4,0,1.0,0.0,0.0,0
www.fbo.gov,www.af.mil,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,1,0,0.0,0.0,0.0,0
www.facebook.com,www.jstor.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,0.0,0
www.facebook.com,www.kff.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,2,0,1.0,0.0,0.5574,0
www.facebook.com,www.loc.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,30,0.0,225,0.0,10.0,1,0,1.0,0.0,-0.0772,0
